Date Time;T CH WPU in;Date Time;T CH WPU out;Date Time;T source WPU in;Date Time;T source WPU out
12/28/2018, 12:00:00 AM;23;12/27/2018, 12:00:00 PM;26.1;2/13/2019, 6:00:00 AM;8.8;2/13/2019, 6:00:00 AM;6.6
12/28/2018, 2:00:00 AM;23.8;12/27/2018, 2:00:00 PM;27.8;2/13/2019, 8:01:00 AM;7.9;2/13/2019, 8:01:00 AM;6
12/28/2018, 4:00:00 AM;23;12/27/2018, 4:00:00 PM;27.6;2/13/2019, 10:00:00 AM;8.7;2/13/2019, 10:00:00 AM;6.6
12/28/2018, 6:00:00 AM;24.4;12/27/2018, 6:00:00 PM;26;2/13/2019, 1:30:00 PM;9.6;2/13/2019, 1:30:00 PM;7.4
12/28/2018, 7:58:00 AM;23.9;12/27/2018, 8:00:00 PM;31.7;2/13/2019, 2:00:00 PM;8.4;2/13/2019, 2:00:00 PM;6.2
12/28/2018, 10:00:00 AM;23.5;12/27/2018, 10:00:00 PM;30.3;2/13/2019, 4:00:00 PM;9.1;2/13/2019, 4:00:00 PM;6.9
12/28/2018, 12:00:00 PM;25.2;12/28/2018, 12:00:00 AM;25.2;2/13/2019, 10:01:00 PM;9.1;2/13/2019, 10:01:00 PM;6.8
12/28/2018, 2:00:00 PM;24.7;12/28/2018, 2:00:00 AM;26.1;2/14/2019, 1:58:00 AM;11;2/14/2019, 1:58:00 AM;11.3
12/28/2018, 4:00:00 PM;23.6;12/28/2018, 4:00:00 AM;25.2;2/14/2019, 2:01:00 AM;8.8;2/14/2019, 2:01:00 AM;6.9
12/28/2018, 6:00:00 PM;25.3;12/28/2018, 6:00:00 AM;26.7;2/14/2019, 4:00:00 AM;8.4;2/14/2019, 4:00:00 AM;6.2
12/28/2018, 8:00:00 PM;25.1;12/28/2018, 7:58:00 AM;26.2;2/14/2019, 6:00:00 AM;8.8;2/14/2019, 6:00:00 AM;6.6
12/28/2018, 10:00:00 PM;23.6;12/28/2018, 10:00:00 AM;26.1;2/14/2019, 7:58:00 AM;7.9;2/14/2019, 7:58:00 AM;5.7
12/29/2018, 12:00:00 AM;25.8;12/28/2018, 12:00:00 PM;27.8;2/14/2019, 10:01:00 AM;8.6;2/14/2019, 10:01:00 AM;6.4
12/29/2018, 4:00:00 AM;24.1;12/28/2018, 2:00:00 PM;27.4;2/14/2019, 12:00:00 PM;8.5;2/14/2019, 12:00:00 PM;6.4
12/29/2018, 6:00:00 AM;25.5;12/28/2018, 4:00:00 PM;25.9;2/14/2019, 2:00:00 PM;8.8;2/14/2019, 2:00:00 PM;6.6
12/29/2018, 8:00:00 AM;25.2;12/28/2018, 6:00:00 PM;28;2/14/2019, 3:59:00 PM;8;2/14/2019, 3:59:00 PM;6
12/29/2018, 10:00:00 AM;26.2;12/28/2018, 8:00:00 PM;27.8;2/14/2019, 6:01:00 PM;8.9;2/14/2019, 6:01:00 PM;6.7
12/29/2018, 12:00:00 PM;28.7;12/28/2018, 10:00:00 PM;25.9;2/14/2019, 8:00:00 PM;9.9;2/14/2019, 8:00:00 PM;8.1
12/29/2018, 2:00:00 PM;25;12/29/2018, 12:00:00 AM;28.6;2/14/2019, 10:00:00 PM;8.8;2/14/2019, 10:00:00 PM;6.6
12/29/2018, 4:00:00 PM;24.6;12/29/2018, 4:00:00 AM;26.6;2/14/2019, 11:59:00 PM;9;2/14/2019, 11:59:00 PM;6.9
12/29/2018, 6:00:00 PM;26.1;12/29/2018, 6:00:00 AM;28;2/15/2019, 2:01:00 AM;8.7;2/15/2019, 2:01:00 AM;6.9
12/30/2018, 12:00:00 AM;24.1;12/29/2018, 8:00:00 AM;28;2/15/2019, 4:00:00 AM;8.6;2/15/2019, 4:00:00 AM;6.3
12/30/2018, 4:00:00 AM;24.8;12/29/2018, 10:00:00 AM;29.2;2/15/2019, 6:00:00 AM;8.8;2/15/2019, 6:00:00 AM;6.6
12/30/2018, 6:00:00 AM;24.2;12/29/2018, 12:00:00 PM;32.1;2/15/2019, 8:00:00 AM;9.9;2/15/2019, 8:00:00 AM;8.4
12/30/2018, 8:00:00 AM;26.4;12/29/2018, 2:00:00 PM;27.7;2/15/2019, 10:00:00 AM;8.6;2/15/2019, 10:00:00 AM;6.4
12/30/2018, 10:00:00 AM;24.8;12/29/2018, 4:00:00 PM;27.2;2/15/2019, 6:00:00 PM;9.3;2/15/2019, 6:00:00 PM;7.2
12/30/2018, 3:59:00 PM;24.1;12/29/2018, 6:00:00 PM;28.9;2/16/2019, 12:00:00 AM;9.3;2/16/2019, 12:00:00 AM;7.1
12/31/2018, 2:00:00 AM;22.8;12/30/2018, 12:00:00 AM;26.8;2/16/2019, 2:00:00 AM;8.9;2/16/2019, 2:00:00 AM;7
12/31/2018, 4:00:00 AM;24.2;12/30/2018, 4:00:00 AM;27.5;2/16/2019, 4:00:00 AM;8.5;2/16/2019, 4:00:00 AM;6.2
12/31/2018, 6:00:00 AM;23.8;12/30/2018, 6:00:00 AM;26.9;2/16/2019, 6:00:00 AM;9;2/16/2019, 6:00:00 AM;6.7
12/31/2018, 12:00:00 PM;22.8;12/30/2018, 8:00:00 AM;29;2/16/2019, 8:00:00 AM;8.2;2/16/2019, 8:00:00 AM;7.1
12/31/2018, 4:00:00 PM;23.2;12/30/2018, 10:00:00 AM;27.6;2/16/2019, 10:00:00 AM;10;2/16/2019, 10:00:00 AM;7.9
12/31/2018, 8:00:00 PM;23.8;12/30/2018, 3:59:00 PM;27;2/16/2019, 12:00:00 PM;8.4;2/16/2019, 12:00:00 PM;6.1
1/1/2019, 12:00:00 AM;23.5;12/31/2018, 2:00:00 AM;25.4;2/16/2019, 2:00:00 PM;9.9;2/16/2019, 2:00:00 PM;7.9
1/1/2019, 2:00:00 AM;24;12/31/2018, 4:00:00 AM;27.1;2/16/2019, 4:00:00 PM;8.3;2/16/2019, 4:00:00 PM;6.1
1/1/2019, 4:00:00 AM;24.9;12/31/2018, 6:00:00 AM;26.6;2/16/2019, 5:58:00 PM;9.3;2/16/2019, 5:58:00 PM;7.1
1/1/2019, 6:00:00 AM;23.7;12/31/2018, 12:00:00 PM;25.1;2/16/2019, 8:02:00 PM;8.4;2/16/2019, 8:02:00 PM;6.2
1/1/2019, 10:00:00 AM;24.4;12/31/2018, 4:00:00 PM;25.9;2/16/2019, 10:00:00 PM;8.9;2/16/2019, 10:00:00 PM;6.8
1/1/2019, 12:00:00 PM;23.6;12/31/2018, 8:00:00 PM;26.5;2/17/2019, 12:00:00 AM;9.6;2/17/2019, 12:00:00 AM;7.4
1/1/2019, 3:59:00 PM;22.2;1/1/2019, 12:00:00 AM;26.1;2/17/2019, 2:00:00 AM;8.2;2/17/2019, 2:00:00 AM;6.3
1/1/2019, 6:01:00 PM;24.3;1/1/2019, 2:00:00 AM;26.5;2/17/2019, 4:00:00 AM;8.2;2/17/2019, 4:00:00 AM;6.1
1/1/2019, 7:59:00 PM;23.7;1/1/2019, 4:00:00 AM;27.5;2/17/2019, 6:00:00 AM;9.6;2/17/2019, 6:00:00 AM;7.5
1/1/2019, 10:01:00 PM;22;1/1/2019, 6:00:00 AM;26.2;2/17/2019, 8:00:00 AM;8.2;2/17/2019, 8:00:00 AM;6
1/2/2019, 12:00:00 AM;23.9;1/1/2019, 10:00:00 AM;27;2/17/2019, 10:00:00 AM;9.7;2/17/2019, 10:00:00 AM;7.8
1/2/2019, 2:01:00 AM;23.6;1/1/2019, 12:00:00 PM;26.1;2/17/2019, 4:00:00 PM;8.9;2/17/2019, 4:00:00 PM;7
1/2/2019, 4:00:00 AM;23.4;1/1/2019, 3:59:00 PM;24.5;2/17/2019, 7:24:00 PM;9.9;2/17/2019, 7:24:00 PM;7.6
1/2/2019, 6:00:00 AM;23.8;1/1/2019, 6:01:00 PM;27;2/17/2019, 8:00:00 PM;8.7;2/17/2019, 8:00:00 PM;6.5
1/2/2019, 7:58:00 AM;23.7;1/1/2019, 7:59:00 PM;26.2;2/18/2019, 12:00:00 AM;9.2;2/18/2019, 12:00:00 AM;7
1/2/2019, 10:00:00 AM;24.8;1/1/2019, 10:01:00 PM;23.9;2/18/2019, 2:00:00 AM;9.1;2/18/2019, 2:00:00 AM;7.2
1/2/2019, 12:01:00 PM;23.9;1/2/2019, 12:00:00 AM;26.4;2/18/2019, 4:00:00 AM;8.2;2/18/2019, 4:00:00 AM;6.1
1/2/2019, 1:59:00 PM;23.8;1/2/2019, 2:01:00 AM;25.9;2/18/2019, 6:00:00 AM;9;2/18/2019, 6:00:00 AM;6.9
1/2/2019, 4:01:00 PM;25;1/2/2019, 4:00:00 AM;24.6;2/18/2019, 10:00:00 AM;10.8;2/18/2019, 10:00:00 AM;10.7
1/2/2019, 6:01:00 PM;24.1;1/2/2019, 6:00:00 AM;26.2;2/18/2019, 12:00:00 PM;9;2/18/2019, 12:00:00 PM;6.6
1/2/2019, 7:59:00 PM;23.7;1/2/2019, 7:58:00 AM;26.1;2/18/2019, 6:00:00 PM;10.6;2/18/2019, 6:00:00 PM;9.5
1/2/2019, 10:00:00 PM;24.6;1/2/2019, 10:00:00 AM;27.1;2/18/2019, 10:44:00 PM;8.2;2/18/2019, 10:44:00 PM;6.4
1/3/2019, 12:00:00 AM;23.8;1/2/2019, 12:01:00 PM;26.4;2/19/2019, 12:00:00 AM;9.1;2/19/2019, 12:00:00 AM;7.1
1/3/2019, 2:00:00 AM;23.7;1/2/2019, 1:59:00 PM;26.3;2/19/2019, 2:00:00 AM;8.4;2/19/2019, 2:00:00 AM;6.3
1/3/2019, 4:00:00 AM;24.6;1/2/2019, 4:01:00 PM;27.4;2/19/2019, 3:25:37 AM;8.3;2/19/2019, 3:25:37 AM;6.5
1/3/2019, 6:00:00 AM;23.9;1/2/2019, 6:01:00 PM;26.6;2/19/2019, 3:47:54 AM;8.3;2/19/2019, 3:47:54 AM;6.5
1/3/2019, 8:01:00 AM;23.1;1/2/2019, 7:59:00 PM;26.2;2/19/2019, 3:59:00 AM;9;2/19/2019, 3:59:00 AM;6.8
1/3/2019, 10:00:00 AM;24.4;1/2/2019, 10:00:00 PM;27.1;2/19/2019, 4:39:36 AM;9.2;2/19/2019, 4:39:36 AM;6.8
1/3/2019, 12:00:00 PM;24;1/3/2019, 12:00:00 AM;26.2;2/19/2019, 5:02:04 AM;9.2;2/19/2019, 5:02:04 AM;6.8
1/3/2019, 4:00:00 PM;24.4;1/3/2019, 2:00:00 AM;26.2;2/19/2019, 10:00:00 AM;9.5;2/19/2019, 10:00:00 AM;7.2
1/3/2019, 6:00:00 PM;24.4;1/3/2019, 4:00:00 AM;27.1;2/19/2019, 12:00:00 PM;9.4;2/19/2019, 12:00:00 PM;7.4
1/3/2019, 8:00:00 PM;25.6;1/3/2019, 6:00:00 AM;26.2;2/19/2019, 2:00:00 PM;8.6;2/19/2019, 2:00:00 PM;6.2
1/3/2019, 10:00:00 PM;23.7;1/3/2019, 8:01:00 AM;25.4;2/20/2019, 10:02:00 PM;9.1;2/20/2019, 10:02:00 PM;6.8
1/4/2019, 12:00:00 AM;23.4;1/3/2019, 10:00:00 AM;26.8;2/21/2019, 12:00:00 AM;9.2;2/21/2019, 12:00:00 AM;7
1/4/2019, 2:00:00 AM;24.4;1/3/2019, 12:00:00 PM;26.4;2/21/2019, 1:58:00 AM;8.2;2/21/2019, 1:58:00 AM;6.2
1/4/2019, 4:00:00 AM;23.8;1/3/2019, 4:00:00 PM;27;2/21/2019, 4:00:00 AM;8.4;2/21/2019, 4:00:00 AM;6.4
1/4/2019, 6:00:00 AM;23.2;1/3/2019, 6:00:00 PM;27;2/21/2019, 6:02:00 AM;9.7;2/21/2019, 6:02:00 AM;7.8
1/4/2019, 8:00:00 AM;24.3;1/3/2019, 8:00:00 PM;28.1;2/21/2019, 7:58:00 AM;8.5;2/21/2019, 7:58:00 AM;6.2
1/4/2019, 10:00:00 AM;23.9;1/3/2019, 10:00:00 PM;26.2;2/21/2019, 10:00:00 AM;8.9;2/21/2019, 10:00:00 AM;6.7
1/4/2019, 12:00:00 PM;23.1;1/4/2019, 12:00:00 AM;25.8;2/21/2019, 2:36:00 PM;9.1;2/21/2019, 2:36:00 PM;6.9
1/4/2019, 2:00:00 PM;24.4;1/4/2019, 2:00:00 AM;26.9;2/22/2019, 12:00:00 AM;9.8;2/22/2019, 12:00:00 AM;7.7
1/4/2019, 4:00:00 PM;23.9;1/4/2019, 4:00:00 AM;26.2;2/22/2019, 2:00:00 AM;9;2/22/2019, 2:00:00 AM;7.2
1/4/2019, 6:00:00 PM;21.8;1/4/2019, 6:00:00 AM;25.5;2/22/2019, 4:00:00 AM;8.5;2/22/2019, 4:00:00 AM;6.2
1/4/2019, 8:00:00 PM;24.6;1/4/2019, 8:00:00 AM;26.8;2/22/2019, 6:00:00 AM;9.1;2/22/2019, 6:00:00 AM;7
1/4/2019, 9:59:00 PM;24.8;1/4/2019, 10:00:00 AM;26.3;2/22/2019, 10:01:00 PM;9.4;2/22/2019, 10:01:00 PM;7.2
1/5/2019, 2:00:00 AM;24.6;1/4/2019, 12:00:00 PM;25.4;2/22/2019, 11:59:00 PM;10.7;2/22/2019, 11:59:00 PM;10
1/5/2019, 4:00:00 AM;22.1;1/4/2019, 2:00:00 PM;26.8;2/23/2019, 2:00:00 AM;8.7;2/23/2019, 2:00:00 AM;6.7
1/5/2019, 6:00:00 AM;24.6;1/4/2019, 4:00:00 PM;26.2;2/23/2019, 4:01:00 AM;8.5;2/23/2019, 4:01:00 AM;6.5
1/5/2019, 8:00:00 AM;25;1/4/2019, 6:00:00 PM;23.1;2/23/2019, 6:00:00 AM;7.8;2/23/2019, 6:00:00 AM;5.7
1/5/2019, 10:00:00 AM;26.7;1/4/2019, 8:00:00 PM;27.3;2/23/2019, 8:00:00 AM;8.8;2/23/2019, 8:00:00 AM;6.5
1/5/2019, 12:00:00 PM;24.4;1/4/2019, 9:59:00 PM;27.6;2/23/2019, 10:00:00 AM;9.2;2/23/2019, 10:00:00 AM;7
1/5/2019, 8:00:00 PM;23.9;1/5/2019, 2:00:00 AM;27.3;2/23/2019, 12:00:00 PM;8.2;2/23/2019, 12:00:00 PM;6.1
1/5/2019, 10:00:00 PM;24;1/5/2019, 4:00:00 AM;21.8;2/23/2019, 2:00:00 PM;9;2/23/2019, 2:00:00 PM;6.9
1/6/2019, 12:00:00 AM;25.4;1/5/2019, 6:00:00 AM;27.3;2/23/2019, 6:00:00 PM;8.9;2/23/2019, 6:00:00 PM;6.7
1/6/2019, 4:00:00 AM;23.6;1/5/2019, 8:00:00 AM;27.8;2/24/2019, 12:00:00 AM;9.1;2/24/2019, 12:00:00 AM;7
1/6/2019, 6:00:00 AM;24.9;1/5/2019, 10:00:00 AM;29.2;2/24/2019, 2:00:00 AM;8.9;2/24/2019, 2:00:00 AM;7.1
1/6/2019, 8:00:00 AM;23.9;1/5/2019, 12:00:00 PM;26.8;2/24/2019, 4:00:00 AM;8.4;2/24/2019, 4:00:00 AM;6.1
1/6/2019, 10:00:00 AM;22.3;1/5/2019, 8:00:00 PM;26.9;2/24/2019, 6:00:00 AM;8.8;2/24/2019, 6:00:00 AM;6.6
1/6/2019, 2:00:00 PM;24.6;1/5/2019, 10:00:00 PM;27;2/24/2019, 8:00:00 AM;10.2;2/24/2019, 8:00:00 AM;8.9
1/6/2019, 4:00:00 PM;23.5;1/6/2019, 12:00:00 AM;28.5;2/24/2019, 10:00:00 AM;8.8;2/24/2019, 10:00:00 AM;6.6
1/6/2019, 6:00:00 PM;25.4;1/6/2019, 4:00:00 AM;26.1;2/24/2019, 4:00:00 PM;9;2/24/2019, 4:00:00 PM;6.8
1/7/2019, 12:00:00 AM;24.2;1/6/2019, 6:00:00 AM;27.3;2/25/2019, 12:00:00 AM;9.3;2/25/2019, 12:00:00 AM;7
1/7/2019, 12:40:57 AM;24.5;1/6/2019, 8:00:00 AM;26.6;2/25/2019, 2:00:00 AM;8.8;2/25/2019, 2:00:00 AM;7.2
1/7/2019, 2:00:00 AM;24.7;1/6/2019, 10:00:00 AM;24.2;2/25/2019, 4:00:00 AM;9.2;2/25/2019, 4:00:00 AM;6.9
1/7/2019, 4:00:00 AM;24.7;1/6/2019, 2:00:00 PM;27.5;2/25/2019, 6:00:00 AM;9.2;2/25/2019, 6:00:00 AM;7
1/7/2019, 6:00:00 AM;23.8;1/6/2019, 4:00:00 PM;26.3;2/25/2019, 8:00:00 AM;8.3;2/25/2019, 8:00:00 AM;6.2
1/7/2019, 8:00:00 AM;24.9;1/6/2019, 6:00:00 PM;28.5;2/25/2019, 10:00:00 AM;8.8;2/25/2019, 10:00:00 AM;6.6
1/7/2019, 10:00:00 AM;24.7;1/7/2019, 12:00:00 AM;27;2/25/2019, 6:00:00 PM;8.6;2/25/2019, 6:00:00 PM;6.5
1/7/2019, 12:00:00 PM;24.2;1/7/2019, 12:40:57 AM;27.4;2/25/2019, 8:00:00 PM;8.4;2/25/2019, 8:00:00 PM;6.7
1/7/2019, 2:00:00 PM;25.7;1/7/2019, 2:00:00 AM;26;2/26/2019, 2:00:00 AM;9.5;2/26/2019, 2:00:00 AM;7.3
1/7/2019, 4:00:00 PM;24.6;1/7/2019, 4:00:00 AM;27.5;2/26/2019, 6:00:00 AM;9.2;2/26/2019, 6:00:00 AM;7
1/7/2019, 10:00:00 PM;23.8;1/7/2019, 6:00:00 AM;26.5;2/26/2019, 12:00:00 PM;9.4;2/26/2019, 12:00:00 PM;7.2
1/8/2019, 12:00:00 AM;23.2;1/7/2019, 8:00:00 AM;27.6;2/27/2019, 2:00:00 AM;9.5;2/27/2019, 2:00:00 AM;7.8
1/8/2019, 2:00:00 AM;24.4;1/7/2019, 10:00:00 AM;27.7;2/27/2019, 4:00:00 AM;9.6;2/27/2019, 4:00:00 AM;7.3
1/8/2019, 4:00:00 AM;23.8;1/7/2019, 12:00:00 PM;27.1;2/27/2019, 12:00:00 PM;8.8;2/27/2019, 12:00:00 PM;6.7
1/8/2019, 6:00:00 AM;24.8;1/7/2019, 2:00:00 PM;28.9;2/27/2019, 2:00:00 PM;8.5;2/27/2019, 2:00:00 PM;6.8
1/8/2019, 7:59:00 AM;24.2;1/7/2019, 4:00:00 PM;27.4;2/28/2019, 2:00:00 AM;9.2;2/28/2019, 2:00:00 AM;7.4
1/8/2019, 10:00:00 AM;23.9;1/7/2019, 10:00:00 PM;26.7;2/28/2019, 4:00:00 AM;9.3;2/28/2019, 4:00:00 AM;7
1/8/2019, 12:00:00 PM;24.9;1/8/2019, 12:00:00 AM;25.8;2/28/2019, 10:00:00 AM;9.4;2/28/2019, 10:00:00 AM;7.2
1/8/2019, 2:00:00 PM;24.8;1/8/2019, 2:00:00 AM;26.7;2/28/2019, 12:00:00 PM;8.5;2/28/2019, 12:00:00 PM;6.5
1/8/2019, 6:01:00 PM;24.4;1/8/2019, 4:00:00 AM;26.4;2/28/2019, 2:00:00 PM;10.3;2/28/2019, 2:00:00 PM;8.3
1/8/2019, 7:59:00 PM;22.9;1/8/2019, 6:00:00 AM;27.3;2/28/2019, 4:00:00 PM;9;2/28/2019, 4:00:00 PM;6.8
1/8/2019, 10:00:00 PM;25.4;1/8/2019, 7:59:00 AM;26.9;2/28/2019, 6:00:00 PM;9.4;2/28/2019, 6:00:00 PM;7.2
1/9/2019, 12:00:00 AM;23.9;1/8/2019, 10:00:00 AM;26.4;3/1/2019, 12:00:00 AM;10.5;3/1/2019, 12:00:00 AM;8.6
1/9/2019, 2:00:00 AM;22;1/8/2019, 12:00:00 PM;27.4;3/1/2019, 2:00:00 AM;8.8;3/1/2019, 2:00:00 AM;6.8
1/9/2019, 4:00:00 AM;24.3;1/8/2019, 2:00:00 PM;27.8;3/1/2019, 4:00:00 AM;8.7;3/1/2019, 4:00:00 AM;6.7
1/9/2019, 6:00:00 AM;24.1;1/8/2019, 6:01:00 PM;27.3;3/1/2019, 10:00:00 AM;9.3;3/1/2019, 10:00:00 AM;7.1
1/9/2019, 8:01:00 AM;25.6;1/8/2019, 7:59:00 PM;24.7;3/1/2019, 2:00:00 PM;9.3;3/1/2019, 2:00:00 PM;7.1
1/9/2019, 10:00:00 AM;24.2;1/8/2019, 10:00:00 PM;28.5;3/1/2019, 6:00:00 PM;9;3/1/2019, 6:00:00 PM;6.8
1/9/2019, 12:00:00 PM;24.4;1/9/2019, 12:00:00 AM;26.5;3/1/2019, 10:00:00 PM;9.2;3/1/2019, 10:00:00 PM;7
1/9/2019, 6:00:00 PM;23.4;1/9/2019, 2:00:00 AM;23.5;3/2/2019, 12:00:00 AM;9.3;3/2/2019, 12:00:00 AM;7.1
1/9/2019, 8:00:00 PM;23.4;1/9/2019, 4:00:00 AM;27;3/2/2019, 2:00:00 AM;8.9;3/2/2019, 2:00:00 AM;7.4
1/9/2019, 10:00:00 PM;22.7;1/9/2019, 6:00:00 AM;26.6;3/2/2019, 4:00:00 AM;9.2;3/2/2019, 4:00:00 AM;7
1/10/2019, 12:00:00 AM;23.4;1/9/2019, 8:01:00 AM;27.9;3/2/2019, 6:00:00 AM;9.2;3/2/2019, 6:00:00 AM;7
1/10/2019, 4:00:00 AM;23.7;1/9/2019, 10:00:00 AM;26.7;3/2/2019, 8:01:00 AM;8.4;3/2/2019, 8:01:00 AM;6.4
1/10/2019, 6:00:00 AM;23.3;1/9/2019, 12:00:00 PM;27.3;3/2/2019, 10:00:00 AM;9.1;3/2/2019, 10:00:00 AM;7
1/10/2019, 8:00:00 AM;24.5;1/9/2019, 6:00:00 PM;26.3;3/2/2019, 12:00:00 PM;9.3;3/2/2019, 12:00:00 PM;7.1
1/10/2019, 10:00:00 AM;23.7;1/9/2019, 8:00:00 PM;26;3/2/2019, 2:00:00 PM;8.4;3/2/2019, 2:00:00 PM;6.4
1/10/2019, 12:00:00 PM;23;1/9/2019, 10:00:00 PM;23.2;3/2/2019, 4:00:00 PM;9.2;3/2/2019, 4:00:00 PM;7.1
1/10/2019, 2:00:00 PM;24.5;1/10/2019, 12:00:00 AM;25.9;3/2/2019, 8:00:00 PM;10;3/2/2019, 8:00:00 PM;7.9
1/10/2019, 4:00:00 PM;23.9;1/10/2019, 4:00:00 AM;26;3/2/2019, 10:00:00 PM;8.6;3/2/2019, 10:00:00 PM;6.3
1/10/2019, 6:00:00 PM;21.8;1/10/2019, 6:00:00 AM;25.7;3/3/2019, 12:00:00 AM;9.2;3/3/2019, 12:00:00 AM;7
1/10/2019, 10:00:00 PM;23.4;1/10/2019, 8:00:00 AM;27;3/3/2019, 2:00:00 AM;8.1;3/3/2019, 2:00:00 AM;6.1
1/11/2019, 12:00:00 AM;22.5;1/10/2019, 10:00:00 AM;26.1;3/3/2019, 4:00:00 AM;8.4;3/3/2019, 4:00:00 AM;6.4
1/11/2019, 2:00:00 AM;23.5;1/10/2019, 12:00:00 PM;25.2;3/3/2019, 6:00:00 AM;10.4;3/3/2019, 6:00:00 AM;10
1/11/2019, 4:00:00 AM;24.6;1/10/2019, 2:00:00 PM;27;3/3/2019, 8:00:00 AM;8.9;3/3/2019, 8:00:00 AM;6.6
1/11/2019, 6:00:00 AM;24.2;1/10/2019, 4:00:00 PM;26.3;3/4/2019, 12:00:00 AM;9.5;3/4/2019, 12:00:00 AM;7.3
1/11/2019, 8:00:00 AM;23.5;1/10/2019, 6:00:00 PM;22.6;3/4/2019, 2:00:00 AM;8.6;3/4/2019, 2:00:00 AM;6.6
1/11/2019, 10:00:00 AM;25;1/10/2019, 10:00:00 PM;25.6;3/4/2019, 4:00:00 AM;9.1;3/4/2019, 4:00:00 AM;7.2
1/11/2019, 2:00:00 PM;24.4;1/11/2019, 12:00:00 AM;24.6;3/4/2019, 6:00:00 AM;8.5;3/4/2019, 6:00:00 AM;6.3
1/11/2019, 4:00:00 PM;23.7;1/11/2019, 2:00:00 AM;25.7;3/4/2019, 10:00:00 AM;9.6;3/4/2019, 10:00:00 AM;7.4
1/11/2019, 6:00:00 PM;25.1;1/11/2019, 4:00:00 AM;26.8;3/4/2019, 12:00:00 PM;8.6;3/4/2019, 12:00:00 PM;6.6
1/11/2019, 10:07:00 PM;23;1/11/2019, 6:00:00 AM;26.5;3/4/2019, 8:00:00 PM;9.6;3/4/2019, 8:00:00 PM;7.4
1/12/2019, 12:00:00 AM;24.9;1/11/2019, 8:00:00 AM;25.7;3/4/2019, 10:00:00 PM;8.8;3/4/2019, 10:00:00 PM;7
1/12/2019, 2:00:00 AM;25;1/11/2019, 10:00:00 AM;27.5;3/5/2019, 12:00:00 AM;9.4;3/5/2019, 12:00:00 AM;7.2
1/12/2019, 4:00:00 AM;22.3;1/11/2019, 2:00:00 PM;26.8;3/5/2019, 2:00:00 AM;8.7;3/5/2019, 2:00:00 AM;6.9
1/12/2019, 6:00:00 AM;25;1/11/2019, 4:00:00 PM;26;3/5/2019, 4:00:00 AM;9;3/5/2019, 4:00:00 AM;6.7
1/12/2019, 8:01:00 AM;25.2;1/11/2019, 6:00:00 PM;27.6;3/5/2019, 6:00:00 AM;9.2;3/5/2019, 6:00:00 AM;7
1/12/2019, 12:00:00 PM;25;1/11/2019, 10:07:00 PM;25.1;3/5/2019, 8:00:00 AM;8.3;3/5/2019, 8:00:00 AM;6.3
1/12/2019, 10:00:00 PM;21.7;1/12/2019, 12:00:00 AM;27.5;3/5/2019, 12:00:00 PM;10;3/5/2019, 12:00:00 PM;7.8
1/13/2019, 12:00:00 AM;23.7;1/12/2019, 2:00:00 AM;27.6;3/5/2019, 2:00:00 PM;8.4;3/5/2019, 2:00:00 PM;6.2
1/13/2019, 2:00:00 AM;24.3;1/12/2019, 4:00:00 AM;23.9;3/6/2019, 12:00:00 AM;9.3;3/6/2019, 12:00:00 AM;7.1
1/13/2019, 6:00:00 AM;24.6;1/12/2019, 6:00:00 AM;27.8;3/6/2019, 2:00:00 AM;9.1;3/6/2019, 2:00:00 AM;7.2
1/13/2019, 3:33:00 PM;23.6;1/12/2019, 8:01:00 AM;28.1;3/6/2019, 4:00:00 AM;8.4;3/6/2019, 4:00:00 AM;6.2
1/13/2019, 4:00:00 PM;25.5;1/12/2019, 12:00:00 PM;27.9;3/6/2019, 6:00:00 AM;9.3;3/6/2019, 6:00:00 AM;7.2
1/13/2019, 6:00:00 PM;23.7;1/12/2019, 10:00:00 PM;24;3/6/2019, 4:00:00 PM;9.6;3/6/2019, 4:00:00 PM;7.4
1/14/2019, 12:00:00 AM;23.5;1/13/2019, 12:00:00 AM;26.5;3/6/2019, 10:00:00 PM;11.3;3/6/2019, 10:00:00 PM;11.8
1/14/2019, 4:00:00 AM;23.7;1/13/2019, 2:00:00 AM;27.2;3/7/2019, 12:00:00 AM;9.3;3/7/2019, 12:00:00 AM;7
1/14/2019, 6:00:00 AM;24.6;1/13/2019, 6:00:00 AM;27.5;3/7/2019, 2:00:00 AM;8.5;3/7/2019, 2:00:00 AM;6.4
1/14/2019, 8:00:00 AM;23.8;1/13/2019, 3:33:00 PM;25.9;3/7/2019, 4:00:00 AM;8.4;3/7/2019, 4:00:00 AM;6.5
1/14/2019, 10:00:00 AM;24.4;1/13/2019, 4:00:00 PM;28.6;3/7/2019, 6:00:00 AM;7.8;3/7/2019, 6:00:00 AM;5.7
1/14/2019, 12:00:00 PM;25.5;1/13/2019, 6:00:00 PM;26.1;3/7/2019, 8:00:00 AM;10.3;3/7/2019, 8:00:00 AM;8.7
1/14/2019, 8:00:00 PM;23.4;1/14/2019, 12:00:00 AM;26.2;3/7/2019, 10:00:00 AM;9;3/7/2019, 10:00:00 AM;6.8
1/15/2019, 12:00:00 AM;23.8;1/14/2019, 4:00:00 AM;26.3;3/7/2019, 10:00:00 PM;9.7;3/7/2019, 10:00:00 PM;7.5
