Date Time;T compressed gas C1;Date Time;TcC1 CH (out);Date Time;TcC1 DHW (out);Date Time;TeC1 CH (in);Date Time;TeC1 DHW (in);Date Time;TcC1 (out);Date Time;TeC1 (in)
11/25/2018, 2:00:00 PM;45.3;12/15/2018, 8:01:00 AM;27;3/8/2019, 4:00:00 AM;58.2;12/15/2018, 8:01:00 AM;3.7;3/8/2019, 4:00:00 AM;4.7;;;;
11/25/2018, 4:00:00 PM;48.1;12/15/2018, 10:00:00 AM;28.4;3/9/2019, 2:00:00 AM;35.8;12/15/2018, 10:00:00 AM;2.8;3/9/2019, 2:00:00 AM;3.6;;;;
11/25/2018, 6:00:00 PM;45;12/15/2018, 12:00:00 PM;28.4;3/9/2019, 4:00:00 AM;55.3;12/15/2018, 12:00:00 PM;3.1;3/9/2019, 4:00:00 AM;4.3;;;;
11/25/2018, 8:00:00 PM;44;12/15/2018, 2:34:27 PM;28.9;3/10/2019, 2:00:00 AM;49.6;12/15/2018, 2:34:27 PM;2.2;3/10/2019, 2:00:00 AM;5;;;;
11/25/2018, 10:00:00 PM;47;12/15/2018, 2:36:00 PM;24.8;3/10/2019, 6:00:00 PM;20.5;12/15/2018, 2:36:00 PM;4.3;3/10/2019, 6:00:00 PM;3.2;;;;
11/26/2018, 12:00:00 AM;45;12/15/2018, 2:42:32 PM;28.9;3/10/2019, 8:00:00 PM;38.6;12/15/2018, 2:42:32 PM;2.2;3/10/2019, 8:00:00 PM;3.8;;;;
11/26/2018, 2:00:00 AM;66.7;12/15/2018, 2:50:04 PM;28.9;3/10/2019, 10:00:00 PM;56.7;12/15/2018, 2:50:04 PM;2.2;3/10/2019, 10:00:00 PM;4.5;;;;
11/26/2018, 4:00:00 AM;51.6;12/15/2018, 4:00:00 PM;28.7;3/11/2019, 4:00:00 PM;38.6;12/15/2018, 4:00:00 PM;2.9;3/11/2019, 4:00:00 PM;3.7;;;;
11/26/2018, 6:00:00 AM;43.9;12/15/2018, 6:00:00 PM;29;3/11/2019, 6:00:00 PM;56.5;12/15/2018, 6:00:00 PM;3.3;3/11/2019, 6:00:00 PM;4.3;;;;
11/26/2018, 8:00:00 AM;47;12/15/2018, 8:00:00 PM;29.5;3/12/2019, 2:00:00 AM;53.2;12/15/2018, 8:00:00 PM;2.6;3/12/2019, 2:00:00 AM;4.9;;;;
11/26/2018, 10:00:00 AM;45;12/15/2018, 10:00:00 PM;28.5;3/13/2019, 2:00:00 AM;43.4;12/15/2018, 10:00:00 PM;3;3/13/2019, 2:00:00 AM;4.1;;;;
11/26/2018, 12:00:00 PM;47.5;12/16/2018, 12:00:00 AM;28.7;3/13/2019, 4:00:00 AM;59.3;12/16/2018, 12:00:00 AM;3.3;3/13/2019, 4:00:00 AM;4.6;;;;
11/26/2018, 2:00:00 PM;42.6;12/16/2018, 2:00:00 AM;28;3/13/2019, 8:00:00 PM;35.8;12/16/2018, 2:00:00 AM;3.3;3/13/2019, 8:00:00 PM;3.6;;;;
11/26/2018, 4:00:00 PM;46.7;12/16/2018, 4:00:00 AM;29.7;3/13/2019, 10:00:00 PM;55.1;12/16/2018, 4:00:00 AM;2.7;3/13/2019, 10:00:00 PM;4.2;;;;
11/26/2018, 8:00:00 PM;44.3;12/16/2018, 6:00:00 AM;28.6;3/14/2019, 8:00:00 PM;19.2;12/16/2018, 6:00:00 AM;3;3/14/2019, 8:00:00 PM;3.3;;;;
11/26/2018, 10:00:00 PM;44.7;12/16/2018, 8:00:00 AM;28.1;3/14/2019, 10:00:00 PM;43.6;12/16/2018, 8:00:00 AM;3.1;3/14/2019, 10:00:00 PM;4.2;;;;
11/27/2018, 12:00:00 AM;41.4;12/16/2018, 10:00:00 AM;29.7;3/15/2019, 12:00:00 AM;59.5;12/16/2018, 10:00:00 AM;3;3/15/2019, 12:00:00 AM;4.7;;;;
11/27/2018, 2:00:00 AM;57.2;12/16/2018, 12:00:00 PM;28.9;3/15/2019, 2:00:00 PM;16.9;12/16/2018, 12:00:00 PM;3.2;3/15/2019, 2:00:00 PM;5.3;;;;
11/27/2018, 4:00:00 AM;61.1;12/16/2018, 2:00:00 PM;29.2;3/15/2019, 4:00:00 PM;39;12/16/2018, 2:00:00 PM;2.4;3/15/2019, 4:00:00 PM;3.9;;;;
11/27/2018, 6:00:00 AM;46.5;12/16/2018, 3:59:00 PM;28.2;3/15/2019, 6:00:00 PM;57.2;12/16/2018, 3:59:00 PM;3;3/15/2019, 6:00:00 PM;4.5;;;;
11/27/2018, 8:00:00 AM;46.5;12/16/2018, 6:00:00 PM;28.3;3/16/2019, 2:00:00 AM;41.3;12/16/2018, 6:00:00 PM;3.3;3/16/2019, 2:00:00 AM;3.8;;;;
11/27/2018, 10:00:00 AM;45.5;12/16/2018, 8:00:00 PM;29.1;3/16/2019, 3:59:00 AM;58.4;12/16/2018, 8:00:00 PM;2.4;3/16/2019, 3:59:00 AM;4.5;;;;
11/27/2018, 12:00:00 PM;47.8;12/16/2018, 10:00:00 PM;28.9;3/16/2019, 12:00:00 PM;25.7;12/16/2018, 10:00:00 PM;3.4;3/16/2019, 12:00:00 PM;3.3;;;;
11/27/2018, 2:00:00 PM;45.6;12/17/2018, 12:00:00 AM;28.4;3/16/2019, 2:00:00 PM;45.6;12/17/2018, 12:00:00 AM;3.6;3/16/2019, 2:00:00 PM;3.8;;;;
11/27/2018, 4:00:00 PM;44.6;12/17/2018, 2:00:00 AM;29.8;3/16/2019, 4:00:00 PM;59.8;12/17/2018, 2:00:00 AM;3.1;3/16/2019, 4:00:00 PM;4.4;;;;
11/27/2018, 6:00:00 PM;47.1;12/17/2018, 4:00:00 AM;28.5;3/17/2019, 2:00:00 AM;38.5;12/17/2018, 4:00:00 AM;2.8;3/17/2019, 2:00:00 AM;3.5;;;;
11/27/2018, 8:00:00 PM;45.5;12/17/2018, 6:00:00 AM;30.2;3/17/2019, 4:00:00 AM;56.5;12/17/2018, 6:00:00 AM;2.5;3/17/2019, 4:00:00 AM;4.3;;;;
11/27/2018, 10:00:00 PM;44.2;12/17/2018, 8:00:00 AM;29.9;3/17/2019, 6:00:00 PM;31.8;12/17/2018, 8:00:00 AM;3.4;3/17/2019, 6:00:00 PM;3.9;;;;
11/28/2018, 12:00:00 AM;47.1;12/17/2018, 10:00:00 AM;28.1;3/17/2019, 8:00:00 PM;50.5;12/17/2018, 10:00:00 AM;3.8;3/17/2019, 8:00:00 PM;4.4;;;;
11/28/2018, 2:00:00 AM;66.9;12/17/2018, 12:00:00 PM;29.2;3/19/2019, 2:00:00 AM;46.6;12/17/2018, 12:00:00 PM;3;3/19/2019, 2:00:00 AM;4;;;;
11/28/2018, 4:00:00 AM;49.8;12/17/2018, 2:00:00 PM;27.8;3/20/2019, 2:00:00 AM;45.3;12/17/2018, 2:00:00 PM;3.6;3/20/2019, 2:00:00 AM;4.3;;;;
11/28/2018, 6:00:00 AM;46.6;12/17/2018, 4:00:00 PM;27.1;3/20/2019, 4:00:00 AM;60.5;12/17/2018, 4:00:00 PM;4.2;3/20/2019, 4:00:00 AM;4.8;;;;
11/28/2018, 8:00:00 AM;41.6;12/17/2018, 6:00:00 PM;28.4;3/21/2019, 2:00:00 AM;35.9;12/17/2018, 6:00:00 PM;3.2;3/21/2019, 2:00:00 AM;3.8;;;;
11/28/2018, 10:00:00 AM;46.3;12/17/2018, 8:00:00 PM;26.9;3/21/2019, 4:00:00 AM;55.2;12/17/2018, 8:00:00 PM;4.5;3/21/2019, 4:00:00 AM;4.4;;;;
11/28/2018, 12:00:00 PM;45.6;12/17/2018, 10:00:00 PM;29.2;3/22/2019, 2:00:00 AM;38.6;12/17/2018, 10:00:00 PM;3.5;3/22/2019, 2:00:00 AM;4;;;;
11/28/2018, 4:00:00 PM;45.6;12/18/2018, 12:00:00 AM;28.7;3/22/2019, 4:00:00 AM;56.9;12/18/2018, 12:00:00 AM;3.6;3/22/2019, 4:00:00 AM;4.6;;;;
11/28/2018, 6:00:00 PM;43.6;12/18/2018, 2:00:00 AM;26.4;3/23/2019, 2:00:00 AM;42.6;12/18/2018, 2:00:00 AM;5.4;3/23/2019, 2:00:00 AM;4.1;;;;
11/28/2018, 8:00:00 PM;61.2;12/18/2018, 4:00:00 AM;29.4;3/23/2019, 4:00:00 AM;59.1;12/18/2018, 4:00:00 AM;3.2;3/23/2019, 4:00:00 AM;4.8;;;;
11/28/2018, 10:00:00 PM;65.3;12/18/2018, 6:00:00 AM;29.9;3/23/2019, 4:00:00 PM;23.8;12/18/2018, 6:00:00 AM;3.9;3/23/2019, 4:00:00 PM;3.6;;;;
11/29/2018, 12:00:00 AM;42.5;12/18/2018, 12:00:00 PM;28.1;3/23/2019, 6:00:00 PM;41;12/18/2018, 12:00:00 PM;3.8;3/23/2019, 6:00:00 PM;4.1;;;;
11/29/2018, 2:00:00 AM;56.6;12/18/2018, 8:00:00 PM;27.9;3/23/2019, 8:00:00 PM;51.1;12/18/2018, 8:00:00 PM;4.3;3/23/2019, 8:00:00 PM;4;;;;
11/29/2018, 4:00:00 AM;38.5;12/18/2018, 10:00:00 PM;28.8;3/25/2019, 2:00:00 AM;40.5;12/18/2018, 10:00:00 PM;3.5;3/25/2019, 2:00:00 AM;3.9;;;;
11/29/2018, 6:00:00 AM;46.6;12/19/2018, 12:00:00 AM;27.6;3/25/2019, 4:00:00 AM;57.9;12/19/2018, 12:00:00 AM;3.8;3/25/2019, 4:00:00 AM;4.4;;;;
11/29/2018, 10:00:00 AM;44.5;12/19/2018, 2:00:00 AM;27.8;3/26/2019, 2:00:00 AM;36.4;12/19/2018, 2:00:00 AM;3.8;3/26/2019, 2:00:00 AM;3.7;;;;
11/29/2018, 12:00:00 PM;47.6;12/19/2018, 4:00:00 AM;29.6;3/26/2019, 4:00:00 AM;55.5;12/19/2018, 4:00:00 AM;3.1;3/26/2019, 4:00:00 AM;4.3;;;;
11/29/2018, 8:00:00 PM;43.3;12/19/2018, 6:00:00 AM;29.1;3/27/2019, 2:00:00 AM;47.4;12/19/2018, 6:00:00 AM;3.9;3/27/2019, 2:00:00 AM;4.4;;;;
11/30/2018, 12:00:00 AM;44.8;12/19/2018, 8:00:00 AM;27.4;3/28/2019, 2:00:00 AM;36;12/19/2018, 8:00:00 AM;4.5;3/28/2019, 2:00:00 AM;3.4;;;;
11/30/2018, 2:00:00 AM;68.8;12/19/2018, 10:00:00 AM;29.5;3/28/2019, 4:00:00 AM;55.4;12/19/2018, 10:00:00 AM;3.5;3/28/2019, 4:00:00 AM;4.3;;;;
11/30/2018, 6:01:00 AM;48.2;12/19/2018, 6:00:00 PM;28.4;3/28/2019, 8:00:00 AM;42.2;12/19/2018, 6:00:00 PM;4.2;3/28/2019, 8:00:00 AM;4;;;;
11/30/2018, 11:59:00 AM;44.3;12/19/2018, 10:00:00 PM;28.3;3/28/2019, 10:00:00 AM;57.4;12/19/2018, 10:00:00 PM;3;3/28/2019, 10:00:00 AM;4.3;;;;
11/30/2018, 8:00:00 PM;39.5;12/20/2018, 12:00:00 AM;27.3;3/29/2019, 1:59:00 AM;54.4;12/20/2018, 12:00:00 AM;4.2;3/29/2019, 1:59:00 AM;5.3;;;;
11/30/2018, 10:01:00 PM;44.6;12/20/2018, 2:00:00 AM;28.5;3/30/2019, 2:00:00 AM;49.3;12/20/2018, 2:00:00 AM;3.2;3/30/2019, 2:00:00 AM;5.2;;;;
11/30/2018, 11:59:00 PM;44.9;12/20/2018, 4:00:00 AM;27.7;3/30/2019, 3:59:00 PM;21.8;12/20/2018, 4:00:00 AM;3.4;3/30/2019, 3:59:00 PM;3.6;;;;
12/1/2018, 2:01:00 AM;74.5;12/20/2018, 6:00:00 AM;20.1;3/30/2019, 6:00:00 PM;38.7;12/20/2018, 6:00:00 AM;8.7;3/30/2019, 6:00:00 PM;3.9;;;;
12/1/2018, 4:01:00 AM;49;12/20/2018, 8:00:00 AM;27.9;3/30/2019, 8:00:00 PM;56.3;12/20/2018, 8:00:00 AM;3.4;3/30/2019, 8:00:00 PM;4.5;;;;
12/1/2018, 5:59:00 AM;46.1;12/20/2018, 10:00:00 AM;27.8;3/31/2019, 4:01:00 AM;55;12/20/2018, 10:00:00 AM;3.7;3/31/2019, 4:01:00 AM;6.4;;;;
12/1/2018, 7:59:00 AM;48.7;12/20/2018, 2:00:00 PM;27;4/1/2019, 2:00:00 AM;43.5;12/20/2018, 2:00:00 PM;4.3;4/1/2019, 2:00:00 AM;4.4;;;;
12/1/2018, 10:00:00 AM;46;12/20/2018, 4:00:00 PM;28.1;4/1/2019, 4:00:00 AM;57.4;12/20/2018, 4:00:00 PM;3.4;4/1/2019, 4:00:00 AM;4.9;;;;
12/1/2018, 4:00:00 PM;39;12/20/2018, 6:00:00 PM;28;4/2/2019, 2:00:00 AM;48.3;12/20/2018, 6:00:00 PM;3.9;4/2/2019, 2:00:00 AM;5.4;;;;
12/1/2018, 6:00:00 PM;44.7;12/20/2018, 10:00:00 PM;27;4/2/2019, 4:00:00 AM;59.2;12/20/2018, 10:00:00 PM;3.7;4/2/2019, 4:00:00 AM;5.5;;;;
12/1/2018, 10:00:00 PM;43.9;12/21/2018, 12:00:00 AM;26.1;4/3/2019, 2:00:00 AM;42.2;12/21/2018, 12:00:00 AM;4.4;4/3/2019, 2:00:00 AM;4.5;;;;
12/2/2018, 2:00:00 AM;57;12/21/2018, 2:00:00 AM;26.9;4/3/2019, 3:59:00 AM;56.5;12/21/2018, 2:00:00 AM;3.7;4/3/2019, 3:59:00 AM;5;;;;
12/2/2018, 4:00:00 AM;63;12/21/2018, 4:00:00 AM;28.8;4/4/2019, 2:00:00 AM;28.4;12/21/2018, 4:00:00 AM;3;4/4/2019, 2:00:00 AM;3.1;;;;
12/2/2018, 12:00:00 PM;35.8;12/21/2018, 6:00:00 AM;28.4;4/4/2019, 4:00:00 AM;47.9;12/21/2018, 6:00:00 AM;3.7;4/4/2019, 4:00:00 AM;4;;;;
12/2/2018, 2:00:00 PM;44;12/21/2018, 8:00:00 AM;19.6;4/5/2019, 2:00:00 AM;31;12/21/2018, 8:00:00 AM;9.3;4/5/2019, 2:00:00 AM;3.6;;;;
12/3/2018, 12:00:00 AM;43;12/21/2018, 10:00:00 AM;27.9;4/5/2019, 4:00:00 AM;50.2;12/21/2018, 10:00:00 AM;3.6;4/5/2019, 4:00:00 AM;4.3;;;;
12/3/2018, 2:00:00 AM;67.2;12/21/2018, 4:00:00 PM;27.4;4/6/2019, 2:00:00 AM;29.5;12/21/2018, 4:00:00 PM;4;4/6/2019, 2:00:00 AM;3.4;;;;
12/3/2018, 4:00:00 AM;49.7;12/22/2018, 12:00:00 AM;27.4;4/6/2019, 4:00:00 AM;49.2;12/22/2018, 12:00:00 AM;4;4/6/2019, 4:00:00 AM;4.3;;;;
12/3/2018, 6:00:00 AM;49.2;12/22/2018, 1:59:00 AM;25.5;4/7/2019, 2:00:00 AM;42.6;12/22/2018, 1:59:00 AM;4.8;4/7/2019, 2:00:00 AM;5;;;;
12/3/2018, 12:00:00 PM;43.6;12/22/2018, 4:00:00 AM;28.3;4/7/2019, 4:00:00 AM;57;12/22/2018, 4:00:00 AM;3.5;4/7/2019, 4:00:00 AM;5.1;;;;
12/4/2018, 12:00:00 AM;42.8;12/22/2018, 8:00:00 AM;28.7;4/8/2019, 2:00:00 AM;49.2;12/22/2018, 8:00:00 AM;4.2;4/8/2019, 2:00:00 AM;5.6;;;;
12/4/2018, 2:00:00 AM;68.5;12/22/2018, 4:00:00 PM;27.4;4/8/2019, 4:00:00 AM;59.6;12/22/2018, 4:00:00 PM;4;4/8/2019, 4:00:00 AM;5.6;;;;
12/4/2018, 4:00:00 AM;49.8;12/22/2018, 8:00:00 PM;27.3;4/9/2019, 2:00:00 AM;42.4;12/22/2018, 8:00:00 PM;4;4/9/2019, 2:00:00 AM;5.1;;;;
12/4/2018, 6:00:00 AM;45.9;12/22/2018, 10:00:00 PM;27.4;4/9/2019, 4:01:00 AM;57.2;12/22/2018, 10:00:00 PM;3.5;4/9/2019, 4:01:00 AM;5.5;;;;
12/4/2018, 8:01:00 AM;28.9;12/23/2018, 12:00:00 AM;27.6;4/10/2019, 2:00:00 AM;37.8;12/23/2018, 12:00:00 AM;4.4;4/10/2019, 2:00:00 AM;4.7;;;;
12/4/2018, 9:59:00 AM;45.7;12/23/2018, 2:00:00 AM;26.9;4/10/2019, 4:00:00 AM;54.9;12/23/2018, 2:00:00 AM;3.7;4/10/2019, 4:00:00 AM;5;;;;
12/4/2018, 8:00:00 PM;42;12/23/2018, 4:00:00 AM;28.6;4/10/2019, 8:00:00 PM;39.4;12/23/2018, 4:00:00 AM;3.1;4/10/2019, 8:00:00 PM;4.2;;;;
12/4/2018, 10:00:00 PM;45.9;12/23/2018, 6:00:00 AM;28.8;4/10/2019, 10:00:00 PM;56.2;12/23/2018, 6:00:00 AM;4;4/10/2019, 10:00:00 PM;4.7;;;;
12/5/2018, 12:00:00 AM;45.1;12/23/2018, 8:00:00 AM;24.2;4/11/2019, 2:00:00 AM;53.7;12/23/2018, 8:00:00 AM;5.2;4/11/2019, 2:00:00 AM;6.1;;;;
12/5/2018, 2:00:00 AM;67.3;12/23/2018, 10:00:00 AM;28.5;4/12/2019, 2:00:00 AM;35.3;12/23/2018, 10:00:00 AM;3.6;4/12/2019, 2:00:00 AM;4.5;;;;
12/5/2018, 4:00:00 AM;50.6;12/23/2018, 4:00:00 PM;27.1;4/12/2019, 4:00:00 AM;53.6;12/23/2018, 4:00:00 PM;4.1;4/12/2019, 4:00:00 AM;5.1;;;;
12/5/2018, 6:00:00 AM;46.8;12/23/2018, 10:00:00 PM;26.9;4/13/2019, 2:00:00 AM;31;12/23/2018, 10:00:00 PM;4.6;4/13/2019, 2:00:00 AM;3.8;;;;
12/5/2018, 7:59:00 AM;48.8;12/24/2018, 12:00:00 AM;27.8;4/13/2019, 4:00:00 AM;50.2;12/24/2018, 12:00:00 AM;3.7;4/13/2019, 4:00:00 AM;4.5;;;;
12/5/2018, 9:59:00 AM;46.6;12/24/2018, 2:00:00 AM;26.1;4/14/2019, 2:00:00 AM;32.1;12/24/2018, 2:00:00 AM;3.8;4/14/2019, 2:00:00 AM;3.6;;;;
12/5/2018, 12:00:00 PM;46.4;12/24/2018, 4:00:00 AM;28.7;4/14/2019, 4:00:00 AM;51.5;12/24/2018, 4:00:00 AM;3.2;4/14/2019, 4:00:00 AM;4.4;;;;
12/5/2018, 2:00:00 PM;49.3;12/24/2018, 6:00:00 AM;28.2;4/14/2019, 8:00:00 PM;33.3;12/24/2018, 6:00:00 AM;3.8;4/14/2019, 8:00:00 PM;4.2;;;;
12/5/2018, 4:00:00 PM;46.3;12/24/2018, 10:00:00 AM;28;4/14/2019, 10:00:00 PM;51.2;12/24/2018, 10:00:00 AM;3.8;4/14/2019, 10:00:00 PM;4.8;;;;
12/5/2018, 6:00:00 PM;46.7;12/24/2018, 10:00:00 PM;22.4;4/15/2019, 2:00:00 AM;53.8;12/24/2018, 10:00:00 PM;4.9;4/15/2019, 2:00:00 AM;4.6;;;;
12/5/2018, 8:00:00 PM;50.3;12/25/2018, 12:00:00 AM;26.4;4/16/2019, 2:00:00 AM;47.3;12/25/2018, 12:00:00 AM;3.7;4/16/2019, 2:00:00 AM;5.1;;;;
12/5/2018, 10:00:00 PM;46.6;12/25/2018, 2:00:00 AM;26.5;4/16/2019, 4:00:00 AM;58.8;12/25/2018, 2:00:00 AM;3.5;4/16/2019, 4:00:00 AM;5.3;;;;
12/6/2018, 12:00:00 AM;45.8;12/25/2018, 4:00:00 AM;28.9;4/17/2019, 2:00:00 AM;30.8;12/25/2018, 4:00:00 AM;3.2;4/17/2019, 2:00:00 AM;4;;;;
12/6/2018, 2:00:00 AM;62;12/25/2018, 6:00:00 AM;27.8;4/17/2019, 4:00:00 AM;50.4;12/25/2018, 6:00:00 AM;3.6;4/17/2019, 4:00:00 AM;4.8;;;;
12/6/2018, 4:01:00 AM;62.3;12/25/2018, 8:00:00 AM;25.9;4/18/2019, 2:00:00 AM;42.4;12/25/2018, 8:00:00 AM;4.5;4/18/2019, 2:00:00 AM;5;;;;
12/6/2018, 2:00:00 PM;44.3;12/25/2018, 10:00:00 AM;29.8;4/18/2019, 4:00:00 AM;57;12/25/2018, 10:00:00 AM;3.9;4/18/2019, 4:00:00 AM;5.4;;;;
12/6/2018, 10:00:00 PM;43.4;12/25/2018, 12:00:00 PM;28.7;4/19/2019, 2:00:00 AM;38.7;12/25/2018, 12:00:00 PM;3.9;4/19/2019, 2:00:00 AM;4.9;;;;
12/7/2018, 2:00:00 AM;61.1;12/25/2018, 4:00:00 PM;28;4/19/2019, 3:59:00 AM;55.6;12/25/2018, 4:00:00 PM;4.1;4/19/2019, 3:59:00 AM;5.5;;;;
12/7/2018, 4:00:00 AM;59.7;12/25/2018, 6:00:00 PM;29;4/20/2019, 2:00:00 AM;36.4;12/25/2018, 6:00:00 PM;3.4;4/20/2019, 2:00:00 AM;4.8;;;;
12/7/2018, 2:00:00 PM;44.1;12/25/2018, 8:00:00 PM;28;4/20/2019, 4:00:00 AM;54.4;12/25/2018, 8:00:00 PM;3.8;4/20/2019, 4:00:00 AM;5.5;;;;
12/7/2018, 8:00:00 PM;44.1;12/25/2018, 10:00:00 PM;27.4;4/21/2019, 2:00:00 AM;30.5;12/25/2018, 10:00:00 PM;4.1;4/21/2019, 2:00:00 AM;4.5;;;;
12/8/2018, 12:00:00 AM;45.4;12/26/2018, 12:00:00 AM;28.5;4/21/2019, 4:00:00 AM;50.3;12/26/2018, 12:00:00 AM;3.3;4/21/2019, 4:00:00 AM;5.3;;;;
12/8/2018, 2:00:00 AM;64;12/26/2018, 2:00:00 AM;27.1;4/21/2019, 7:59:00 PM;38;12/26/2018, 2:00:00 AM;3.5;4/21/2019, 7:59:00 PM;4.7;;;;
12/8/2018, 4:00:00 AM;50.1;12/26/2018, 4:00:00 AM;28.9;4/21/2019, 10:01:00 PM;56.9;12/26/2018, 4:00:00 AM;3;4/21/2019, 10:01:00 PM;5.2;;;;
12/8/2018, 6:00:00 AM;46.6;12/26/2018, 6:00:00 AM;28;4/23/2019, 2:00:00 AM;49;12/26/2018, 6:00:00 AM;3.5;4/23/2019, 2:00:00 AM;6;;;;
12/8/2018, 8:00:00 AM;44;12/26/2018, 8:00:00 AM;26.7;4/23/2019, 4:00:00 AM;59.6;12/26/2018, 8:00:00 AM;4.3;4/23/2019, 4:00:00 AM;6.1;;;;
12/8/2018, 10:00:00 AM;47.4;12/26/2018, 10:00:00 AM;28;4/24/2019, 2:00:00 AM;42.1;12/26/2018, 10:00:00 AM;3.2;4/24/2019, 2:00:00 AM;5.4;;;;
12/8/2018, 12:00:00 PM;46.7;12/26/2018, 12:00:00 PM;28.7;4/24/2019, 4:00:00 AM;57.4;12/26/2018, 12:00:00 PM;3.6;4/24/2019, 4:00:00 AM;5.9;;;;
12/8/2018, 2:00:00 PM;39.5;12/26/2018, 4:00:00 PM;27.9;4/25/2019, 2:00:00 AM;37.8;12/26/2018, 4:00:00 PM;3.6;4/25/2019, 2:00:00 AM;5.1;;;;
12/8/2018, 4:00:00 PM;46.7;12/26/2018, 8:00:00 PM;28.6;4/25/2019, 4:00:00 AM;55.3;12/26/2018, 8:00:00 PM;3.8;4/25/2019, 4:00:00 AM;5.8;;;;
12/8/2018, 6:00:00 PM;45.9;12/26/2018, 10:00:00 PM;27.9;4/25/2019, 8:00:00 PM;29.3;12/26/2018, 10:00:00 PM;3.6;4/25/2019, 8:00:00 PM;4.4;;;;
12/8/2018, 10:00:00 PM;46;12/27/2018, 12:00:00 AM;27.9;4/25/2019, 10:00:00 PM;48.6;12/27/2018, 12:00:00 AM;3;4/25/2019, 10:00:00 PM;5.1;;;;
12/9/2018, 12:00:00 AM;46.1;12/27/2018, 4:00:00 AM;28.1;4/27/2019, 2:00:00 AM;41.3;12/27/2018, 4:00:00 AM;3.1;4/27/2019, 2:00:00 AM;5.2;;;;
12/9/2018, 2:00:00 AM;74;12/27/2018, 5:59:00 AM;27.9;4/27/2019, 4:00:00 AM;56.5;12/27/2018, 5:59:00 AM;3.7;4/27/2019, 4:00:00 AM;5.7;;;;
12/9/2018, 4:00:00 AM;50.6;12/27/2018, 8:02:00 AM;28.4;4/28/2019, 2:00:00 AM;54.5;12/27/2018, 8:02:00 AM;3;4/28/2019, 2:00:00 AM;5.9;;;;
12/9/2018, 6:00:00 AM;46.6;12/27/2018, 10:00:00 AM;27.9;4/29/2019, 2:00:00 AM;47.7;12/27/2018, 10:00:00 AM;3.2;4/29/2019, 2:00:00 AM;5.7;;;;
12/9/2018, 8:00:00 AM;48.7;12/27/2018, 12:00:00 PM;27.6;4/29/2019, 4:00:00 AM;58.9;12/27/2018, 12:00:00 PM;4;4/29/2019, 4:00:00 AM;5.8;;;;
12/9/2018, 10:00:00 AM;46.3;12/27/2018, 2:00:00 PM;28.7;4/30/2019, 2:00:00 AM;52.7;12/27/2018, 2:00:00 PM;3.1;4/30/2019, 2:00:00 AM;6.1;;;;
12/9/2018, 10:00:00 PM;40.6;12/27/2018, 4:00:00 PM;28.4;5/1/2019, 2:00:00 AM;43.6;12/27/2018, 4:00:00 PM;3.4;5/1/2019, 2:00:00 AM;5;;;;
12/10/2018, 12:00:00 AM;45.6;12/27/2018, 6:00:00 PM;27.6;5/1/2019, 4:00:00 AM;57.3;12/27/2018, 6:00:00 PM;4.6;5/1/2019, 4:00:00 AM;5.3;;;;
12/10/2018, 2:00:00 AM;62.4;12/27/2018, 8:00:00 PM;31.8;5/2/2019, 2:00:00 AM;33.2;12/27/2018, 8:00:00 PM;3.5;5/2/2019, 2:00:00 AM;4.5;;;;
12/10/2018, 4:00:00 AM;54.9;12/27/2018, 10:00:00 PM;30.9;5/2/2019, 4:00:00 AM;51.7;12/27/2018, 10:00:00 PM;3.8;5/2/2019, 4:00:00 AM;5.1;;;;
12/10/2018, 6:00:00 AM;45.2;12/28/2018, 12:00:00 AM;26.8;5/3/2019, 2:00:00 AM;31.6;12/28/2018, 12:00:00 AM;4.2;5/3/2019, 2:00:00 AM;4.3;;;;
12/10/2018, 8:00:00 AM;48.1;12/28/2018, 2:00:00 AM;27.9;5/3/2019, 4:00:00 AM;50.4;12/28/2018, 2:00:00 AM;3.5;5/3/2019, 4:00:00 AM;5;;;;
12/10/2018, 10:00:00 AM;46.5;12/28/2018, 4:00:00 AM;26.7;5/4/2019, 2:00:00 AM;48;12/28/2018, 4:00:00 AM;2.9;5/4/2019, 2:00:00 AM;5.5;;;;
12/10/2018, 12:00:00 PM;41.1;12/28/2018, 6:00:00 AM;28.9;5/4/2019, 4:00:00 AM;59.1;12/28/2018, 6:00:00 AM;2.6;5/4/2019, 4:00:00 AM;5.7;;;;
12/10/2018, 2:00:00 PM;47.5;12/28/2018, 7:58:00 AM;27.6;5/5/2019, 2:00:00 AM;34.2;12/28/2018, 7:58:00 AM;3.1;5/5/2019, 2:00:00 AM;4.5;;;;
12/10/2018, 4:00:00 PM;46.7;12/28/2018, 10:00:00 AM;27.8;5/5/2019, 4:00:00 AM;52.5;12/28/2018, 10:00:00 AM;3.8;5/5/2019, 4:00:00 AM;5;;;;
12/10/2018, 8:00:00 PM;46.5;12/28/2018, 12:00:00 PM;28.8;5/6/2019, 2:00:00 AM;51.8;12/28/2018, 12:00:00 PM;2.8;5/6/2019, 2:00:00 AM;5.4;;;;
12/10/2018, 10:00:00 PM;46.4;12/28/2018, 2:00:00 PM;28.2;5/6/2019, 4:00:00 AM;60.8;12/28/2018, 2:00:00 PM;3.2;5/6/2019, 4:00:00 AM;5.6;;;;
